id,external_id,title,channel,duration_seconds,stratum_format,stratum_duration,sampling_source,v_tiene_transcripcion,v_fuente_transcripcion,v_transcripcion_auto,v_palabras_por_signo,v_tiene_puntuacion,v_cobertura_transcripcion,v_transcripcion_completa,v_tiene_metadatos,v_tiene_descripcion,v_apto_panel,ritmo_ppm,ritmo_cv,p_tramo_silencioso,palabras_por_frase,preguntas_1000w,mattr_200,p_palabras_contenido,hapax_ratio,long_media_palabra,muletillas_1000w,cifras_100w,anios_1000w,porcentajes_1000w,unidades_1000w,atribucion_1000w,conectores_1000w,matizadores_1000w,absolutos_1000w,ratio_matiz_absoluto,marcadores_estructura_1000w,capitulos_10min,tiene_indice,cta_1000w,patrocinio_1000w,anticipacion_1000w,promocional_1000w,enlaces_total,enlaces_externos,enlaces_fuente,tiene_fuentes_externas,desc_caracteres,desc_timestamps,titulo_palabras_clave,cobertura_titulo,foco_promesa,densidad_tema_100w,n_tags,titulo_p_mayusculas,titulo_exclamaciones,titulo_es_pregunta,titulo_superlativos,titulo_numero_lista,titulo_banderas,et_porcion,et_formato,et_caducidad,et_promesa,et_trazabilidad,et_navegabilidad,et_calidad_dato,et_idioma,et_categoria_yt
216,b2fXAD2NWOQ,Flores eternas de limpiapipas 🌼✨️ #manualidades #hechoamano #flores #diy #tutorial,Vale Palacios,132,practico_personal,corto,chart_canal,1,youtube_auto,1,12.3,1,1.46,1,1,0,1,218.6,0.315,0.2,12.3,0.0,0.5042,0.447,0.727,4.23,0.0,6.65,0.0,0.0,0.0,0.0,2.08,2.08,0.0,5.16,6.24,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0.167,0.048,1.04,0,0.015,0,0,0,0,0,corto,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,People & Blogs
204,Bu3xkEcRcJQ,10 Razas de PERROS PEQUEÑOS que NO CRECEN mucho 🐶 Ideales para tener en casa,ExpertoAnimal,243,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,,0,1.17,1,1,1,1,175.3,0.364,0.111,,,0.6091,0.47,0.767,4.46,4.23,3.94,0.0,0.0,15.49,0.0,12.68,5.63,4.23,1.296,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,363,0,6,0.667,0.042,3.1,13,0.407,0,0,0,1,0,corto,lista_ranking,perenne,lista,sin_enlaces,bloque_continuo,transcripcion_automatica,es,Pets & Animals
213,nAPFExXAKDo,¡Yo solito puedo! | Cuento infantil sobre autonomía para niños de 3 años,El mundo de León,212,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,10.3,1,0.97,1,1,1,1,145.2,0.385,0.125,10.3,1.95,0.63,0.524,0.778,4.25,3.9,1.17,0.0,0.0,0.0,0.0,5.85,0.0,1.95,0.204,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1386,0,7,0.286,0.002,1.17,0,0.036,2,0,0,0,1,corto,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,People & Blogs
208,2NpVNYCzlE4,El Problema De Kurama | naruto (parodia),Hemisferio V2,175,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,,0,0.39,0,1,0,0,58.3,0.928,0.5,,,0.6118,0.471,0.821,3.94,5.88,1.18,0.0,0.0,0.0,0.0,5.88,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0.5,0.218,1.76,0,0.129,0,0,0,0,0,corto,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_parcial,es,People & Blogs
225,oBs_8-cJTDY,Dios cree en ti Acércate a él | Aunque no creas en Dios él está para ti | Los Milagros sí existen,Mente Millonaria Pagina Oficial,242,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,,0,0.54,1,1,1,1,80.3,0.543,0.222,,,0.525,0.432,0.781,3.9,0.0,0.0,0.0,0.0,0.0,0.0,15.43,0.0,3.09,0.139,0.0,0.0,0,0.0,0.0,0.0,0.0,5,0,0,0,796,0,8,0.429,0.028,1.85,17,0.081,0,0,0,0,0,corto,sin_clasificar,perenne,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,People & Blogs
201,c4YDB6Jv0IE,Dosis Diaria Roka - ¨Por ahora¨,Roka Stereo,326,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,10.6,1,1.06,1,1,1,1,158.7,0.149,0.0,10.6,5.8,0.5525,0.464,0.695,4.3,1.16,2.09,0.0,0.0,1.16,0.0,16.24,0.0,1.16,0.301,0.0,0.0,0,0.0,0.0,0.0,0.0,3,1,0,1,503,0,4,0.75,0.067,1.16,25,0.174,0,0,0,0,0,corto,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,People & Blogs
214,2Q7Uet3Gi9A,Chevrolet Camaro SS 💪 - Impresionante Por Donde Lo Mires (100% Americano) | Primer vistazo,CarshopGaraje,508,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,477.7,0,1.13,1,1,1,1,169.3,0.129,0.0,,,0.608,0.48,0.742,4.64,9.77,2.23,1.4,0.0,3.49,0.7,8.37,0.7,6.28,0.177,0.0,12.99,1,0.7,0.0,0.0,0.7,1,1,0,1,867,11,7,0.429,0.006,0.63,19,0.164,0,0,0,0,0,corto,sin_clasificar,perecedero,declarativa,con_enlaces_externos,con_indice,transcripcion_automatica,es,Autos & Vehicles
494,lfprQFzhDnQ,LA FORMA MAS FÁCIL DE HACER ADORNOS NAVIDEÑOS BONITOS #2024,Anny Rodriguez,571,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,677.5,0,0.95,1,1,1,1,142.4,0.392,0.1,,,0.555,0.487,0.629,4.3,6.64,2.58,0.0,0.0,3.69,0.0,14.02,0.0,1.48,0.253,0.0,0.0,0,0.0,0.0,0.0,0.0,25,3,0,1,2112,0,6,0.833,0.019,0.66,19,1.0,0,0,0,0,1,corto,sin_clasificar,perecedero,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,People & Blogs
495,fLI6fgoxA1k,Como Hacer Mochis Perfectos En Casa,Alfredo Vozmediano,381,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,,0,1.08,1,1,1,1,161.4,0.153,0.0,,,0.5841,0.461,0.78,4.49,6.83,2.15,0.0,0.0,0.98,0.0,3.9,0.0,1.95,0.204,2.93,0.0,0,0.0,0.0,0.0,0.0,26,24,0,1,1607,0,3,0.667,0.005,0.68,0,0.2,0,0,0,0,0,corto,instructivo,perenne,imperativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,People & Blogs
496,5wcc1Qn4tzc,"aunque el diablo se enoje y se ponga a murmurar, yo le canto a mi Cristo, le tengo que cantar.",Guerrera ,125,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,,0,0.11,0,1,1,0,15.8,0.777,0.4,,,0.7879,0.333,1.0,3.55,30.3,3.03,0.0,0.0,0.0,0.0,0.0,0.0,30.3,0.016,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,92,0,9,0.0,,,0,0.014,0,0,0,0,0,corto,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_parcial,es,People & Blogs
196,G_z3DIRP98M,(punto claro) Duran King X El Menor Free (Prod:) (Xp Producien2 ),Duran_king🎼,182,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,,0,0.67,1,1,1,1,101.2,0.717,0.286,,,0.515,0.489,0.858,4.15,3.26,0.0,0.0,0.0,0.0,0.0,6.51,0.0,3.26,0.133,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,119,0,8,0.25,0.0,0.65,0,0.196,0,0,0,0,0,corto,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,People & Blogs
199,0r1_FQsJu7g,Chilacayote En Conserva Una Receta Muy Tradicional La Cocina En El Rancho,La Cocina En El Rancho,282,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,,0,0.9,1,1,1,1,134.9,0.454,0.1,,,0.4794,0.42,0.716,4.08,36.28,0.32,0.0,0.0,0.0,0.0,9.46,3.15,1.58,1.755,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,175,0,6,0.667,0.043,1.74,11,0.194,0,0,0,0,0,corto,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,People & Blogs
198,JQxBsHpTB9A,UN VIAJE POR LA CARRETERA CON MI FAMILIA *me sentí bien*,Ruth Muñoz Cavero,419,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,,0,0.29,0,1,1,0,43.5,0.652,0.214,,,0.5883,0.418,0.848,3.92,23.03,0.66,0.0,0.0,0.0,0.0,16.45,0.0,9.87,0.048,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0,0,0,214,0,4,0.25,0.247,0.33,12,0.75,0,0,0,0,1,corto,sin_clasificar,perenne,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_parcial,es,People & Blogs
200,qxa0nZEo6Ag,TENGO GANAS - NO ME ACOSTUMBRO - ALGO CONTIGO - MI BENDICION.,Alex Go,502,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,,0,0.41,0,1,1,0,61.1,0.367,0.118,,,0.5614,0.476,0.753,4.09,1.96,1.76,0.0,0.0,3.91,0.0,5.87,0.0,1.96,0.203,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,476,0,5,1.0,0.002,4.31,0,1.0,0,0,0,0,1,corto,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_parcial,es,People & Blogs
202,Il1mpf1rHzQ,La Ciudad de David,"Mario Opazo | Historia, Actualidad y Geopolítica",163,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,22.5,1,0.99,1,1,1,1,149.1,0.291,0.0,22.5,0.0,0.512,0.42,0.772,4.39,4.94,1.23,0.0,0.0,0.0,2.47,17.28,0.0,0.0,1.0,2.47,0.0,0,0.0,0.0,0.0,0.0,3,1,0,1,878,0,2,1.0,0.044,5.19,13,0.2,0,0,0,0,0,corto,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,People & Blogs
203,35Idu_thCbg,Como Solucionar Problema Cuando El Seguro De La Puerta No Sube En Tu Ford Explorer/Sport Trac/Ranger,Travel 4.0,507,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,,0,1.19,1,1,1,1,178.8,0.15,0.0,,,0.45,0.418,0.611,4.13,8.6,1.13,0.0,0.0,0.0,0.0,11.91,3.31,2.65,1.21,1.99,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,247,0,10,0.7,0.01,3.11,12,0.217,0,0,0,0,0,corto,instructivo,perenne,imperativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,People & Blogs
209,QJ8CDmyfVeM,"🍝🐶💖Camino de estrellas Romance Canino (Paw-fect Romance), todos los items + Premium - DDLV 🦴💖🐾",Acetaminofen con Merlot,244,practico_personal,corto,busqueda_semilla,0,youtube_auto,1,,0,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,,,,0,0,0,0,101,0,9,,,,0,0.147,0,0,0,0,0,corto,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,sin_transcripcion,es,People & Blogs
211,mDdZIvoWWpk,Verano Roto - Valentino (Video Oficial),Valentino ,163,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,,0,0.74,1,1,0,1,110.8,0.457,0.167,,,0.4583,0.468,0.657,3.75,19.93,0.0,0.0,0.0,3.32,0.0,3.32,0.0,13.29,0.036,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.4,0.113,4.65,0,0.161,0,0,0,0,0,corto,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,People & Blogs
210,KOIpE6Ge24o,El rincón de BUDAPEST que resistió a la Unión Soviética: El Pasaje Corvin 🇭🇺,Natural State Traveller,300,practico_personal,corto,busqueda_semilla,1,youtube_manual,0,22.8,1,0.73,1,1,1,1,109.6,0.438,0.0,22.8,0.0,0.6057,0.478,0.808,4.78,5.47,3.28,10.95,0.0,3.65,0.0,5.47,0.0,5.47,0.084,1.82,16.0,1,0.0,0.0,0.0,0.0,0,0,0,0,1076,8,7,0.571,0.009,3.28,25,0.233,0,0,0,0,0,corto,sin_clasificar,perenne,declarativa,sin_enlaces,con_indice,transcripcion_humana,es,Travel & Events
207,3KpSOYeBq14,Salsa de carne - La que usan los restaurantes,Alfredo Vozmediano,245,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,,0,1.13,1,1,1,1,169.7,0.308,0.111,,,0.595,0.45,0.793,4.46,11.54,1.88,0.0,0.0,4.33,0.0,5.77,0.0,2.89,0.147,1.44,0.0,0,0.0,0.0,0.0,0.0,21,19,0,1,1375,0,4,0.5,0.007,1.59,0,0.056,0,0,0,0,0,corto,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,People & Blogs
222,8EkXRcIuyeg,"NADA SE COMPARA CON LIZA | CASA $15,990,000.00 ALTOZANO, QRO.",FIVT,518,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,629.0,0,0.97,1,1,1,1,145.7,0.339,0.056,,,0.5686,0.471,0.679,4.4,13.51,3.9,0.0,0.0,7.15,0.0,11.13,0.79,3.97,0.289,1.59,24.32,1,0.0,0.0,0.0,0.0,2,1,0,1,2630,22,4,0.75,0.013,1.35,0,1.0,0,0,0,0,1,corto,sin_clasificar,perenne,declarativa,con_enlaces_externos,con_indice,transcripcion_automatica,es,People & Blogs
221,yXd8S-ZHSPY,"Idea Fácil para Comer Sano toda la Semana. MENÚ DE ENSALADAS. Evita Colesterol, Azúcar, Hígado Graso",Cocina de Addy,371,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,819.0,0,0.88,1,1,1,1,132.5,0.309,0.077,,,0.6327,0.524,0.747,4.59,2.44,2.44,0.0,0.0,3.66,0.0,1.22,1.22,2.44,0.585,0.0,0.0,0,0.0,0.0,0.0,0.0,8,2,0,1,2053,0,13,0.769,0.012,1.34,17,0.309,0,0,0,0,0,corto,lista_ranking,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,People & Blogs
218,pTMBiynEy-E,mis labiales favoritos,Camila Fortunato,178,practico_personal,corto,chart_canal,1,youtube_auto,1,8.6,1,1.36,1,1,0,1,203.3,0.066,0.0,8.6,11.61,0.615,0.444,0.786,4.11,31.51,2.49,1.66,0.0,0.0,0.0,14.93,0.0,8.29,0.057,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0.5,0.012,0.33,0,0.0,0,0,0,0,0,corto,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,People & Blogs
217,sBUYcl9DIkQ,Yo puedo y lo lograré - Corridos Al Maximo ( #corridos #CorridosMotivaciones),Corridos Al Máximo,195,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,9.6,1,0.69,1,1,1,1,103.1,0.323,0.143,9.6,2.99,0.5717,0.454,0.901,3.91,2.99,0.0,0.0,0.0,0.0,0.0,11.94,0.0,20.9,0.023,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,342,0,6,0.2,0.361,2.39,0,0.098,0,0,0,0,0,corto,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,People & Blogs
219,fGg_z0NkWdQ,¿Cuándo volvió esa familia que te llamó monstruo a pedirte ayuda,GudoTales,161,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,11.2,1,1.92,0,1,1,0,288.4,0.317,0.167,11.2,3.88,0.7142,0.521,0.845,4.63,2.58,4.52,0.0,1.29,11.63,0.0,6.46,1.29,9.04,0.188,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,15,0,6,1.0,0.001,1.94,2,0.019,0,1,0,0,0,corto,sin_clasificar,perenne,pregunta,sin_enlaces,bloque_continuo,transcripcion_parcial,es,People & Blogs
215,7QYjO9MpuJw,¿Cuanto sabes de IDOLS en KDRAMAS? Adivina 50 preguntas de Corea - Quiz KPOP Trivia de Actores,Trivia Para Todos,499,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,,0,0.36,0,1,1,0,54.5,0.345,0.0,,,0.4633,0.592,0.776,4.09,4.42,1.55,0.0,0.0,0.0,0.0,0.0,0.0,4.42,0.102,0.0,0.0,0,2.21,0.0,0.0,2.21,0,0,0,0,4330,0,11,0.364,0.004,1.55,0,0.301,0,1,0,0,0,corto,sin_clasificar,perenne,pregunta,sin_enlaces,bloque_continuo,transcripcion_parcial,es,People & Blogs
220,MCxAyPFK_a0,🌻SI TE SABES EL KPOP BAILA🌻 OLD VERSION,Jeonghan,513,practico_personal,corto,busqueda_semilla,0,ninguna,0,,0,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,,,,0,0,0,0,24,0,4,,,,0,1.0,0,0,0,0,1,corto,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,sin_transcripcion,es,People & Blogs
227,qxuggaKnATk,"Solo deseo ser padre , en cualquier parte del mundo te encontrare || YoonGi ||  Especial de navidad",ᴋɪᴍ ʀᴏsɪᴇ ت︎,385,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,,0,0.1,0,1,1,0,14.6,1.202,0.615,,,0.5851,0.968,0.685,3.9,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,2,0,1,383,0,10,0.0,,,0,0.053,0,0,0,0,0,corto,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_parcial,en,People & Blogs
226,yq3OfBSm2vQ,Enseña a cualquier gato a usar AeroKat* 5: Inhalación del medicamento.,Trudell Animal Health,321,practico_personal,corto,busqueda_semilla,1,youtube_auto,1,,0,1.0,1,1,1,1,150.5,0.219,0.0,,,0.5481,0.534,0.731,4.91,4.97,2.98,0.0,0.0,1.24,2.48,1.24,0.0,6.21,0.075,1.24,42.99,1,0.0,0.0,0.0,0.0,0,0,0,0,743,0,7,0.429,0.014,3.85,0,0.071,0,0,0,0,0,corto,sin_clasificar,perenne,declarativa,sin_enlaces,con_indice,transcripcion_automatica,es,Pets & Animals
223,KltQAIKNsAQ,"Obtén el ROI de cualquier cosa, conoce cómo calcular el Retorno de Inversión",Mauricio Martinez,337,practico_personal,corto,busqueda_semilla,1,youtube_manual,0,58.0,1,0.89,1,1,1,1,134.2,0.355,0.083,58.0,3.98,0.5158,0.458,0.651,4.8,5.31,5.04,0.0,2.65,11.94,0.0,9.28,3.98,2.65,1.422,1.33,16.02,1,0.0,0.0,0.0,0.0,0,0,0,0,911,0,7,0.714,0.027,3.45,41,0.095,0,0,0,0,0,corto,lista_ranking,perenne,declarativa,sin_enlaces,con_indice,transcripcion_humana,es,People & Blogs
228,WYh9Jlv3Wj8,Manifiesto y El Aparecido - Víctor Jara,Ignacio Pino,342,practico_personal,corto,busqueda_semilla,0,ninguna,0,,0,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0.0,0,,,,,0,0,0,0,0,0,4,,,,0,0.156,0,0,0,0,0,corto,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,sin_transcripcion,es,People & Blogs
275,TNYlMCzMqag,Vanessa Bermudez está en vivo,Vanessa Bermudez,2125,practico_personal,largo,chart_canal,1,youtube_auto,1,4.2,1,0.74,1,1,0,1,111.6,0.289,0.028,4.2,20.24,0.5283,0.426,0.559,3.65,15.94,12.73,0.0,0.0,0.0,0.0,9.62,0.0,6.33,0.073,1.27,0.0,0,0.51,0.0,0.76,0.51,0,0,0,0,0,0,3,0.667,0.139,0.1,0,0.08,0,0,0,0,0,largo,directo,perecedero,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,People & Blogs
266,OiGGMY5Eg2Q,ME FUI DE VACACIONES CON LA FAMILIA DE MI NOVIA *intenso*,bri dominguez,2816,practico_personal,largo,chart_canal,1,youtube_auto,1,6.3,1,0.8,1,1,1,1,120.1,0.44,0.096,6.3,15.44,0.5764,0.467,0.628,3.93,17.92,2.31,0.0,0.0,3.73,0.0,11.71,0.35,7.63,0.105,0.18,0.0,0,0.0,0.0,0.35,0.0,5,1,0,1,479,0,4,0.75,0.611,0.11,0,0.844,0,0,0,0,1,largo,sin_clasificar,perenne,declarativa,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,People & Blogs
287,7pXwDcibNhI,No somos restaurante ¿Entonces que somos?,Budare Tv,3576,practico_personal,largo,busqueda_semilla,1,youtube_auto,1,,0,0.89,1,1,1,1,134.2,0.3,0.067,,,0.5432,0.403,0.642,4.22,21.5,1.66,0.25,0.0,1.62,0.25,15.5,0.38,6.25,0.13,0.0,0.0,0,0.5,0.38,0.0,0.88,0,0,0,0,909,0,3,1.0,0.03,0.36,0,0.059,0,1,0,0,0,largo,sin_clasificar,perenne,pregunta,sin_enlaces,bloque_continuo,transcripcion_automatica,es,People & Blogs
290,Fbfsbc5l0qs,"“Papá, ¿Puedo Comer Contigo?” — La Pregunta que Derrumbó el Orgullo de un Millonario",Relatos que Nacen del Corazón,4538,practico_personal,largo,busqueda_semilla,1,youtube_auto,1,9.5,1,0.83,1,1,1,1,124.0,0.116,0.007,9.5,5.22,0.6308,0.547,0.598,4.85,1.39,1.91,0.0,0.0,4.48,0.0,5.65,0.43,6.08,0.141,0.11,0.0,0,0.21,0.0,0.53,0.21,0,0,0,0,1249,0,8,0.875,0.0,2.4,0,0.138,0,1,0,0,0,muy_largo,sin_clasificar,perenne,pregunta,sin_enlaces,bloque_continuo,transcripcion_automatica,es,People & Blogs
276,jeFhu683kO0,Babasónicos - Mucho (2008) (Full Album),siro,1903,practico_personal,largo,busqueda_semilla,0,ninguna,0,,0,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,3.15,1,,,,,0,0,0,0,1229,10,4,,,,0,0.16,0,0,0,0,0,largo,sin_clasificar,perenne,declarativa,sin_enlaces,con_indice,sin_transcripcion,es,People & Blogs
269,HDDrkJkoaNo,DIOS NUNCA TE HA DEJADO - PASTOR GENERAL DAVID GUTIERREZ,Iglesia JRS,3613,practico_personal,largo,busqueda_semilla,1,youtube_auto,1,,0,0.86,1,1,1,1,128.4,0.191,0.0,,,0.5148,0.458,0.581,4.22,8.93,0.93,0.0,0.0,0.78,0.0,15.01,0.78,16.3,0.076,0.0,0.0,0,0.0,0.0,0.39,0.0,1,0,0,0,438,0,7,0.857,0.0,4.62,22,1.0,0,0,0,0,1,muy_largo,sin_clasificar,perenne,declarativa,solo_enlaces_propios,bloque_continuo,transcripcion_automatica,es,People & Blogs
286,tRLAQJ7-foY,🔴 Nos ROBAN el COCHE del PARKING del HOTEL ¿Qué pasó con nuestro coche?,Ingeniera de Viajes,4755,practico_personal,largo,busqueda_semilla,1,youtube_auto,1,,0,1.23,1,1,1,1,183.9,0.29,0.063,,,0.5373,0.428,0.569,3.98,25.18,1.85,0.41,0.27,3.02,0.21,17.02,0.34,7.34,0.107,0.55,1.14,1,0.48,0.21,0.41,0.69,0,0,0,0,498,9,6,1.0,0.056,1.76,30,0.436,0,1,0,0,0,muy_largo,conversacion_larga,perenne,pregunta,sin_enlaces,con_indice,transcripcion_automatica,es,Travel & Events
277,FScBqF8ac5k,En Familia,Radio Adventista 96.5FM El Salvador (ra965sv),3978,practico_personal,largo,busqueda_semilla,1,youtube_auto,1,16.8,1,0.89,1,1,1,1,133.4,0.263,0.068,16.8,4.18,0.5369,0.448,0.593,4.36,13.23,1.22,0.11,0.0,0.23,0.23,10.06,0.57,7.12,0.14,0.34,0.0,0,0.11,0.0,0.34,0.11,0,0,0,0,5,0,1,1.0,0.007,0.35,0,0.222,0,0,0,0,0,muy_largo,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,People & Blogs
499,pY-fhwTFIds,Por La Manana Yo Dirijo Mi Alabanza - Himnos Cristianos Viejitas Pero Bonitas,Himnos Cristianos II,5028,practico_personal,largo,busqueda_semilla,1,youtube_auto,1,,0,0.26,0,1,1,0,39.2,0.591,0.202,,,0.429,0.504,0.58,4.0,3.35,0.18,0.0,0.0,0.61,0.0,3.95,0.3,11.26,0.068,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,780,0,7,0.143,0.071,0.03,0,0.188,0,0,0,0,0,muy_largo,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_parcial,es,People & Blogs
273,zZjEP1zdhGg,"En La Cena, Mi Primo Dijo: “¡No Puedo Esperar El Viaje De Año Nuevo!”. Mis Padres Se....",LOBO GRIS,2497,practico_personal,largo,busqueda_semilla,1,youtube_auto,1,9.7,1,1.21,1,1,1,1,182.1,0.153,0.012,9.7,4.75,0.6466,0.501,0.652,4.38,2.64,3.18,0.53,0.0,2.24,0.13,2.24,0.26,5.67,0.123,0.4,0.0,0,0.0,0.0,0.53,0.0,0,0,0,0,2121,0,8,1.0,0.0,1.39,21,0.279,2,0,0,0,1,largo,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,People & Blogs
274,zAO_QvrO2A8,NEOMUJER  - Hablemos claro! Como la hipnosis y la meditación ayuda,neomujer,2871,practico_personal,largo,busqueda_semilla,1,youtube_auto,1,,0,1.0,1,1,1,1,149.8,0.157,0.0,,,0.5322,0.377,0.589,4.13,5.72,1.44,0.0,0.14,1.81,0.0,16.05,0.56,8.37,0.12,0.42,0.0,0,0.0,0.0,0.14,0.0,0,0,0,0,244,0,6,0.833,0.015,0.49,0,0.189,1,0,0,0,1,largo,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,People & Blogs
272,-L4FJWQt9uk,CONOCIENDO AL MEJOR AMIGO/Ps. Sandra Hernandez,RENUEVO DE BENDICION,2177,practico_personal,largo,busqueda_semilla,1,youtube_auto,1,,0,0.33,0,1,0,0,48.9,0.401,0.096,,,0.5939,0.393,0.811,4.14,2.82,2.48,0.56,0.0,2.25,0.56,15.22,0.0,2.82,0.151,1.69,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.4,0.02,0.28,0,0.641,0,0,0,0,1,largo,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_parcial,es,People & Blogs
271,5fZAlJ3IJiE,AUDIENCIA INICIAL CON DETENIDO POR HOMICIDIO CULPOSO POR TRANSITO DE VEHICULO PARTE 1,VEMAR Defensa Legal,2352,practico_personal,largo,busqueda_semilla,1,youtube_auto,1,22.4,1,1.0,1,1,0,1,149.4,0.204,0.0,22.4,5.98,0.5744,0.498,0.59,4.72,28.01,3.69,1.88,0.0,6.15,5.81,3.07,1.54,1.2,1.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1.0,0.006,0.61,0,1.0,0,0,0,0,1,largo,sin_clasificar,perenne,declarativa,sin_enlaces,bloque_continuo,transcripcion_automatica,es,People & Blogs
262,uYKACAkAHqA,¿Se CASA mi HERMANA? ... Compritas piso... la COCINA no llega,Leticia Sánchez ,2076,practico_personal,largo,chart_canal,1,youtube_auto,1,12.5,1,1.14,1,1,1,1,171.4,0.334,0.071,12.5,8.6,0.5464,0.421,0.641,3.93,21.58,1.47,0.0,0.17,0.67,0.0,16.86,0.51,6.74,0.14,1.01,0.0,0,0.17,0.0,0.17,0.17,23,15,0,1,2342,0,6,0.833,0.06,0.44,23,0.442,0,1,0,0,0,largo,sin_clasificar,perenne,pregunta,con_enlaces_externos,bloque_continuo,transcripcion_automatica,es,Howto & Style
